id,name,latitude,longitude,designation,states,description,directionsInfo,directionsUrl,weatherInfo,url,activities,topics,image_url,image_caption,contact_phone,contact_email,physical_address,mailing_address,operating_hours_description,standard_hours,entrance_fee_cost,entrance_fee_title,entrance_fee_description,entrance_pass_cost,entrance_pass_title,entrance_pass_description,amenities
1172F473-8129-42CA-9A47-C9D0AC5CAF66,Buck Island Reef National Monument,17.81026717,-64.6222179,National Monument,VI,"Welcome to Buck Island! Before you come, please watch our 2014 Telly Award winning film ""Caribbean Gem."" Watching this will catch you up on 50+ years of National Park Service protection and civic engagement. Learn what we do every day to preserve this resource for Virgin Islanders and visitors alike. For the General Management Plan and Environmental Compliance, visit the News page.",Use one of our concessionaires to get to Buck Island!,https://www.nps.gov/buis/planyourvisit/directions.htm,Welcome to the tropics!,https://www.nps.gov/buis/index.htm,"Boating, Sailing, Hiking, Paddling, Kayaking, SCUBA Diving, Snorkeling, Swimming, Saltwater Swimming, Wildlife Watching, Birdwatching","Archeology, Colonization and Settlement, Maritime, Animals, Birds, Fish, Tortoises and Turtles, Geology, Oceans, Coral Reefs, Trails, Water Trails, The Tropics",https://www.nps.gov/common/uploads/structured_data/9166F458-AD79-8637-97F62EDA1485FF6A.jpg,"Snorkelers may view Elkhorn Coral at the Underwater Trail, Buck Island Reef NM",(340) 773.1460,CHRI_Education@nps.gov,"2100 Church St. #100, Christiansted, St. Croix, VI 00820","2100 Church St. #100, Christiansted, St. Croix, VI 00820","Buck Island Reef National Monument is open year-round, every day of the week. The current operating hours are 7:00 am to 5:00 pm.

There is no overnight camping on the island; the park is closed at night to protect nesting sea turtles.

Camping is not allowed on the island.","wednesday: 7:00AM - 5:00PM, monday: 7:00AM - 5:00PM, thursday: 7:00AM - 5:00PM, sunday: 7:00AM - 5:00PM, tuesday: 7:00AM - 5:00PM, friday: 7:00AM - 5:00PM, saturday: 7:00AM - 5:00PM",,,,,,,
DBD2FCBF-D0DD-4262-A04E-93090888F0F5,Buffalo National River,36.04116481,-92.90761584,National River,AR,"Established in 1972, Buffalo National River flows freely for 135 miles and is one of the few remaining undammed rivers in the lower 48 states. Once you arrive, prepare to journey from running rapids to quiet pools while surrounded by massive bluffs as you cruise through the Ozark Mountains down to the White River.","Buffalo National River is a long, narrow park that is crossed by three main highways. Highways 7, 43, and 62/65 are the main roads out of Harrison, Arkansas that will take you to the Buffalo River, depending on which part of the park you wish to visit. GPS systems are not reliable in this area so please call ahead for directions or pick up a map of the area beforehand.",http://www.nps.gov/buff/planyourvisit/directions.htm,Summer in the Ozarks can be very hot and humid. Please check the weather forecast prior to your arrival and plan accordingly. The weather the rest of the year has the potential to be wet and cool or dry and warm. Please pay special attention to river levels and the rain forecast when planning a trip on the river. River levels can rise dramatically in a short period of time so please be aware of conditions.,https://www.nps.gov/buff/index.htm,"Camping, Backcountry Camping, Caving, Fishing, Freshwater Fishing, Food, Dining, Picnicking, Guided Tours, Hiking, Backcountry Hiking, Off-Trail Permitted Hiking, Horse Trekking, Horse Camping (see also camping), Horseback Riding, Hunting and Gathering, Paddling, Canoeing, Canoe or Kayak Camping, Kayaking, Junior Ranger Program, Swimming, Freshwater Swimming, Wildlife Watching, Park Film, Shopping, Bookstore and Park Store","Archeology, Animals, Birds, Elk, Caves, Caverns and Karst, Fire, Forests and Woodlands, Geology, River and Riparian, Watersheds",https://www.nps.gov/common/uploads/structured_data/3C7AAA8F-1DD8-B71B-0B030B40F222703A.jpg,Every year thousands of people hike to the Indian Rockhouse to admire this large bluff shelter.,8704392502,buff_information@nps.gov,"170 Ranger Road, St. Joe, AR 72675","402 N. Walnut Street, Harrison, AR 72601",Buffalo National River is 135 miles long. The park is open 24 hours.,"wednesday: All Day, monday: All Day, thursday: All Day, sunday: All Day, tuesday: All Day, friday: All Day, saturday: All Day",,,,,,,Amphitheater
F2A0D649-ED66-4BB7-A3EC-001CC42921CF,Butterfield Overland National Historic Trail,32.2768237589,-106.796583304,National Historic Trail,"MO,AR,OK,TX,NM,AZ,CA","In 1857, businessman and transportation entrepreneur John Butterfield was awarded a contract to establish an overland mail route between the eastern United States and growing populations in the Far West. What became known as the Butterfield Overland Trail made an arcing sweep across the southern rim of the country. Stagecoaches left twice a week carrying passengers, freight, and mail.","Those portions of the Butterfield Overland National Historic Trail authorized by Congress include nearly 3,300 miles of historic trail.",http://www.nps.gov/buov/planyourvisit/directions.htm,"Due to the length of the trail, be sure to consult local weather sources for the region you'll be visiting. Check out the forecast with the National Weather Service and search for the area you'd like to visit: weather.gov",https://www.nps.gov/buov/index.htm,,,https://www.nps.gov/common/uploads/structured_data/9FE3B918-08B8-B25B-1BDD48E090045099.jpg,A site along the Butterfield Overland National Historic Trail,N/A,ntir_information@nps.gov,"National Trails Office Regions 6, 7 & 8, Santa Fe, NM 87505","National Trails Office Regions 6, 7, & 8, Santa Fe, NM 87505","The Butterfield Overland National Historic Trail is not a clearly marked hiking trail. Instead, it is a corridor that passes through communities, urban areas, public lands, and Wilderness. The route travels across a variety of land ownerships and management, including private land. Each location varies as to the hours of operation and access. Please contact individual trail sites before your visit for more information.","wednesday: All Day, monday: All Day, thursday: All Day, sunday: All Day, tuesday: All Day, friday: All Day, saturday: All Day",,,,,,,Benches/Seating
2DB09FB7-0408-44C9-8083-8F50039BD6DA,Cabrillo National Monument,32.6722503,-117.2415985,National Monument,CA,"In 1542, Juan Rodriguez Cabrillo climbed out of his boat and onto shore, becoming the first European to set foot on what is now the West Coast of the United States. Cabrillo National Monument not only tells the story of this 16th-century exploration but also houses a wealth of cultural and natural resources. Join us and embark on your own Voyage of Exploration.",FROM DOWNTOWN SAN DIEGO Take Harbor Drive past the airport Turn left onto Rosecrans Street Turn right onto Canon Street Turn left onto Catalina Blvd. (also known as Cabrillo Memorial Drive) Follow Catalina Blvd. all the way to the end,https://www.nps.gov/cabr/planyourvisit/directions.htm,"Check the current weather from the National Weather Service at https://www.weather.gov/. San Diego's climate is characterized by warm, dry summers and mild winters, with most of the annual precipitation falling between December and March. The city has a mild climate year-round, with an average of 201 days above 70 °F (21 °C) and low rainfall (9–13 inches [230–330 mm] annually).",https://www.nps.gov/cabr/index.htm,"Biking, Road Biking, Hiking, Living History, Reenactments, Historic Weapons Demonstration, First Person Interpretation, Junior Ranger Program, Wildlife Watching, Birdwatching, Park Film, Museum Exhibits, Shopping, Bookstore and Park Store, Gift Shop and Souvenirs","Burial, Cemetery and Gravesite, National Cemetery, Explorers and Expeditions, Maritime, Coastal Defenses, Maritime - Military, Lighthouses, Ships and Shipwrecks, Military, Monuments and Memorials, Animals, Birds, Oceans, Whales, Scenic Views",https://www.nps.gov/common/uploads/structured_data/3C83BD0E-1DD8-B71B-0B8A7140406810C6.jpg,Low Tide at the Tidepools,6195234285,cabr_info@nps.gov,"1800 Cabrillo Memorial Drive, San Diego, CA 92106","1800 Cabrillo Memorial Drive, San Diego, CA 92106","The park is open 365 days a year including holidays from 9 am until 5 pm. 
The Bayside Trail and the Oceanside Trail close at 4pm. The tidepools and the Coastal Trail close at 4:30pm.","wednesday: 9:00AM - 5:00PM, monday: 9:00AM - 5:00PM, thursday: 9:00AM - 5:00PM, sunday: 9:00AM - 5:00PM, tuesday: 9:00AM - 5:00PM, friday: 9:00AM - 5:00PM, saturday: 9:00AM - 5:00PM",20.00,Entrance - Private Vehicle,"Admits one single, private, non-commercial vehicle and all its passengers.",,,,Accessible Sites
B39C368F-CB27-49EC-B2A9-E6C1552430FB,California National Historic Trail,42.3999643979,-108.702415369,National Historic Trail,"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY","Follow in the footsteps of over 250,000 emigrants who traveled to the gold fields and rich farmlands of California during the 1840s and 1850s: the greatest mass migration in American history. The California National Historic Trail is over 5,000 miles long and covers portions of 10 states. Step into history along more than 1,000 miles of ruts and traces from travelers and their overland wagons.","Those portions of the California National Historic Trail authorized by Congress include nearly 2,000 miles of historic trail that was once the primary ""road"" taken by farmers, enterprising business managers, gold-seekers, and fortune hunters who chose to make a new life on the California frontier. The route passes through ten states from Missouri to California.",http://www.nps.gov/cali/planyourvisit/directions.htm,"Due to the length of the California National Historic Trail, be sure to consult local weather sources for the region you'll be visiting. Check out the forecast with the National Weather Service and search for the area you'd like to visit: weather.gov",https://www.nps.gov/cali/index.htm,"Auto and ATV, Scenic Driving, Guided Tours, Self-Guided Tours - Auto, Hiking, Horse Trekking, Horseback Riding, Junior Ranger Program, Museum Exhibits","African American Heritage, Archeology, Arts, Photography, Poetry and Literature, Burial, Cemetery and Gravesite, Colonization and Settlement, Explorers and Expeditions, Forts, Monuments and Memorials, Native American Heritage, Wars and Conflicts, Westward Expansion, The Gold Rush, Rock Landscapes and Features, Trails",https://www.nps.gov/common/uploads/structured_data/3C7B7987-1DD8-B71B-0B3C3123ED8F686B.jpg,Wagon at Register Rock in City of Rocks National Reserve,N/A,ntir_information@nps.gov,"National Trails Office Regions 6, 7, & 8, Santa Fe, NM 87505","National Trails Office Regions 6, 7, & 8, Santa Fe, NM 87505","The California National Historic Trail is not a clearly marked hiking trail. Instead it is a corridor that passes through communities, urban areas, public lands, and Wilderness. The route travels across a variety of land ownerships and management, including private land. Each location varies as to the hours of operation and access. Please contact individual trail sites before your visit for more information.","wednesday: All Day, monday: All Day, thursday: All Day, sunday: All Day, tuesday: All Day, friday: All Day, saturday: All Day",,,,,,,Accessible Rooms
2FB7A664-0F66-49A3-9460-194F4073BA3F,Camp Nelson National Monument,37.7970179913,-84.598168306,National Monument,KY,The US Army established Camp Nelson as a fortified supply depot in April 1863. Over the next 3 years. the site evolved into a massive recruitment and training center for United States Colored Troops and a refugee camp for their families. It served as a shelter for civilians fleeing war and for enslaved people hoping to secure their freedom and aid in the destruction of slavery.,"Camp Nelson National Monument is located along US 27 about 20 miles south of Lexington, Kentucky, 6 miles south of Nicholasville on US 27, and 16 miles north of Danville, KY on US 27. The Park entrance is on the original Danville Pike, adjacent to US 27, one mile north of the Camp Nelson National Cemetery.",http://www.nps.gov/cane/planyourvisit/directions.htm,"Kentucky has a moderate climate, where summers are humid with highs typically in the upper 80s, and winter highs are in the low 40s. Of course, be aware of the possibility of storms or more extreme temperatures on occasion. The wettest months are March - July when about 4 inches of rain per month are expected, with other months of the year are usually drier.",https://www.nps.gov/cane/index.htm,"Hiking, Front-Country Hiking, Junior Ranger Program, Park Film, Museum Exhibits","African American Heritage, Burial, Cemetery and Gravesite, National Cemetery, Enslavement, Forts, Military, Infantry and Militia, Artillery, Cavalry, US Army, Monuments and Memorials, Reconstruction, Social Movements, Abolition Movement, Civil Rights, Tragic Events, Forced Marches, Wars and Conflicts, Civil War, Women's History, Trails",https://www.nps.gov/common/uploads/structured_data/90265CF2-ADE6-04D6-1CDC533B004D9746.jpg,Camp Nelson National Monument Visitor Center and Museum,(859) 881-5716,cane_info@nps.gov,"6614 Old Danville Loop 2 Road, Nicholasville, KY 40356","6614 Old Danville Loop 2 Road, Nicholasville, KY 40356","The grounds, including nearly 5-miles of unpaved trails and dozens of wayside exhibits explaining the significance of Camp Nelson, are open 7 days a week from sunrise to sunset. Please see the Visitor Center tab for opening and closing hours.","wednesday: Sunrise to Sunset, monday: Sunrise to Sunset, thursday: Sunrise to Sunset, sunday: Sunrise to Sunset, tuesday: Sunrise to Sunset, friday: Sunrise to Sunset, saturday: Sunrise to Sunset",,,,,,,
FFD294C0-8027-42EC-B395-9C3BF2B80F49,Canaveral National Seashore,28.78637529,-80.75419576,National Seashore,FL,"Reflect on the barrier island which is composed of dune, hammock, and lagoon habitat. Explore ancient Timucua shell mounds. Experience the sanctuary that is provided for thousands of species of plants and animals that call Canaveral National Seashore home.","Canaveral National Seashore is located along Florida's East coast in both Volusia & Brevard counties. To access Apollo Beach - take I-95 to exit 249, then go east until it turns into A1A. Follow A1A south to the park entrance. To access Playalinda Beach - take I-95 to exit 220. Go east through Titusville on Garden Street, continue east and follow the signs.",http://www.nps.gov/cana/planyourvisit/directions.htm,"Summer: Hot & humid (Temperatures average in the 90's) Winter months: Temperatures in the 40–70-degree range, with a ""cold spell"" where temperatures lower to the mid-30's). Hurricane Season: June 1st through November 30th (most activity normally occurs in August through October)",https://www.nps.gov/cana/index.htm,"Boating, Camping, Backcountry Camping, Canoe or Kayak Camping, Group Camping, Fishing, Guided Tours, Hiking, Horse Trekking, Horseback Riding, Paddling, Junior Ranger Program, Surfing, Swimming, Saltwater Swimming, Wildlife Watching, Birdwatching, Park Film, Museum Exhibits, Shopping, Gift Shop and Souvenirs","Animals, Tortoises and Turtles, Wetlands",https://www.nps.gov/common/uploads/structured_data/55D27C61-D079-2CAA-76210898EB90B25C.jpg,Enjoy a day at the beach.,3864283384,cana_interpretation@nps.gov,"Apollo Visitor Center,, New Smyrna Beach, FL 32169","Canaveral National Seashore, Headquarters, Titusville, FL 32796",Canaveral National Seashore is open 7 days a week. Visitor hours are 6:00 am to 8:00 pm. Last entry into the seashore is at 7:00 pm.,"wednesday: 6:00AM - 8:00PM, monday: 6:00AM - 8:00PM, thursday: 6:00AM - 8:00PM, sunday: 6:00AM - 8:00PM, tuesday: 6:00AM - 8:00PM, friday: 6:00AM - 8:00PM, saturday: 6:00AM - 8:00PM",25.00,Entrance - Private Vehicle,Admits the passholder and passengers of a single vehicle. Good for 7 consecutive days at all park entrances.,45.00,Annual Entrance - Park,"This is the annual pass for Canaveral National Seashore only. It allows access for one vehicle per visit for 12 months from the month of purchase. The Apollo & Playalinda Beach Entrance Stations only accept credit or debit for payment. Touchless payment such as Apple pay, and Google pay are now accepted as well.",Accessible Rooms
55ABA58B-B19E-4851-BDE1-1C0712B2BE2C,Cane River Creole National Historical Park,31.65408447,-93.00131977,National Historical Park,LA,"The Cane River region is home to a unique culture; the Creoles. Generations of the same families of workers, enslaved and tenant, and owners lived on these lands for over 200 years. The park tells their stories and preserves the cultural landscape of Oakland and Magnolia Plantations, two of the most intact Creole cotton plantations in the United States.","To reach Oakland Plantation, take I-49 to Exit 127, Flora/Cypress. Head east on LA Highway 120 toward Cypress. Cross over LA Highway 1 onto LA Highway 494. The parking lot and entrance pavilion for Oakland is 4.5 miles east of Highway 1 on the left. To reach Magnolia Plantation, take I-49 to Exit 119, Cloutierville. Cross over LA Highway 1 onto LA Highway 119. Follow Highway 119 for 1.1 miles; the visitor parking lot will be on the right just before the plantation store.",https://www.nps.gov/cari/planyourvisit/directions.htm,"Weather in central Louisiana can be unpredictable. Summers are hot and humid. Winter is relatively mild with measurable snowfall every 5-10 years. Average rainfall is approximately 55-60 inches per year. The area is also subject to severe thunderstorms, hail, damaging winds, and tornadoes. Visitors might want to bring hats, umbrellas, and drink plenty of water. Please check the local weather forecast before planning your visit to the park.",https://www.nps.gov/cari/index.htm,"Arts and Culture, Food, Picnicking, Guided Tours, Self-Guided Tours - Walking, Junior Ranger Program","Architecture and Building, African American Heritage, Enslavement, Farming and Agriculture, Plantations, Laborer and Worker, Animals, Birds",https://www.nps.gov/common/uploads/structured_data/FF225B2C-08F8-7008-74039BCDFF98F1FF.jpg,One of two remaining cabins built for enslaved workers on Oakland Plantation. The cabin was lived in by sharecroppers into the 1960s.,318-352-0383,cari_interp@nps.gov,"4386 Highway 494, Natchez, LA 71456 (Oakland ), Natchitoches Parish, LA 71457","1927 Remembrance Way, Natchitoches, LA 71457","The Texas & Pacific Railway Depot, Oakland Plantation and Magnolia Plantation are open Wednesday through Sunday from 9 am to 3:30 pm. Both self-guided and guided tours of the plantation grounds and outbuildings are available. In addition, the park store located in the Oakland Plantation store is open for shopping. The Oakland Plantation Main House is open for self-guided tours only on Saturday and Sunday from 10 a.m. to 2 p.m. Closed all federal holidays.","wednesday: 9:00AM - 3:30PM, monday: Closed, thursday: 9:00AM - 3:30PM, sunday: 9:00AM - 3:30PM, tuesday: Closed, friday: 9:00AM - 3:30PM, saturday: 9:00AM - 3:30PM",,,,,,,Accessible Rooms
869BAD2B-C46F-4FEB-891B-EBA119B64B48,Canyon de Chelly National Monument,36.14319567,-109.3388303,National Monument,AZ,"This canyon is home to Diné families who raise livestock, farmlands, and live here. People have lived in these canyons for nearly 5,000 years, which is longer than anyone has lived continuously on the Colorado Plateau. In this place called Tsegi, their homes and images tell us their stories. Today, the park and Navajo Nation work together to manage the rich cultural and natural resources.",,http://www.nps.gov/cach/planyourvisit/directions.htm,"Canyon de Chelly's elevation is about 5,500 feet. Spring is cool and windy; highs from 50 to 70; lows of 35 degrees. Expect dust storms and canyon flooding. Summer is hot and dry; highs from 85 to 100; lows of 51 degrees. Drink plenty of water outdoors. Fall is warm and often wet; highs from 60 to 80; lows of 40 degrees. Expect lightning, thunderstorms, and flash floods. Winter is cold and breezy; highs from 40 to 60; lows of 18 degrees. Expect 1-4 inches of snow and freezing nighttime temperatures.",https://www.nps.gov/cach/index.htm,"Auto and ATV, Scenic Driving, Camping, Guided Tours, Hiking, Junior Ranger Program, Shopping, Bookstore and Park Store","Archeology, Cliff Dwellings, Native American Heritage",https://www.nps.gov/common/uploads/structured_data/3C840D48-1DD8-B71B-0B7CD1781BEC0D0D.png,Navajo families continue to live and farm in the canyon they call Tsegi,9286745500,cach_interpretation@nps.gov,"3 miles E of Highway 191 on Indian Route 7, Chinle, AZ 86503","P.O. Box 588, Chinle, AZ 86503","North Rim Drive, South Rim Drive, 9 overlooks open daily all year round. The Welcome Center is open daily from 8AM to 5PM and closed for Thanksgiving, Christmas, and New Years Day. Welcome Center gates open and close daily with regular business hours. No entrance fee for park.","wednesday: Sunrise to Sunset, monday: Sunrise to Sunset, thursday: Sunrise to Sunset, sunday: Sunrise to Sunset, tuesday: Sunrise to Sunset, friday: Sunrise to Sunset, saturday: Sunrise to Sunset",,,,,,,
319E07D8-E176-41F8-98A9-1E3F8099D0AB,Canyonlands National Park,38.24555783,-109.8801624,National Park,UT,"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: Island in the Sky, The Needles, The Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.","Canyonlands National Park is cut into three land districts by the Green and Colorado rivers. Island in the Sky, in the north of the park, is about 40 minutes from Moab, UT via UT 313. The Needles district is in the southeast corner of Canyonlands, about 90 minutes from Moab or an hour from Monticello, UT via UT 211. The Maze district, in the west of the park, is the most remote and challenging; its ranger station is down 46 miles of dirt road from UT 24. All roads in The Maze require high-clearance 4WD.",http://www.nps.gov/cany/planyourvisit/directions.htm,"Canyonlands is part of the Colorado Plateau, a ""high desert"" region that experiences wide temperature fluctuations, sometimes over 40 degrees in a single day. The temperate (and most popular) seasons are spring (April-May) and fall (mid-September-October), when daytime highs average 60 to 80 F and lows average 30 to 50 F. Summer temperatures often exceed 100 F, making strenuous exercise difficult. Winters are cold, with highs averaging 30 to 50 F, and lows averaging 0 to 20 F.",https://www.nps.gov/cany/index.htm,"Astronomy, Stargazing, Biking, Boating, Camping, Backcountry Camping, Car or Front Country Camping, Group Camping, Climbing, Rock Climbing, Guided Tours, Boat Tour, Hiking, Horse Trekking, Horseback Riding, Paddling, Canoe or Kayak Camping, Whitewater Rafting, Junior Ranger Program, Park Film, Shopping, Bookstore and Park Store","Archeology, Explorers and Expeditions, Farming and Agriculture, Ranches, Native American Heritage, Animals, Birds, Fish, Canyons and Canyonlands, Fossils and Paleontology, Geology, Groundwater, Impact Craters, Natural Sounds, Night Sky, River and Riparian, Rock Landscapes and Features, Trails",https://www.nps.gov/common/uploads/structured_data/3C7A525D-1DD8-B71B-0B8E59D2EB39F6D0.jpg,"Mesa Arch, at Island in the Sky, is a great spot for photographers.",435-719-2313,canyinfo@nps.gov,"Island in the Sky - 33 miles from Moab on UT 313, Moab, UT 84532","2282 Resource Blvd., Moab, UT 84532","Canyonlands National Park is generally open 24 hours a day, year-round.","wednesday: All Day, monday: All Day, thursday: All Day, sunday: All Day, tuesday: All Day, friday: All Day, saturday: All Day",30.00,Entrance - Private Vehicle,"Admits one private, non-commercial vehicle (15 passenger capacity or less) and all its occupants.",55.00,Annual Entrance - Park,"Valid for one year through the month of purchase. Admits one (1) private, non-commercial vehicle or its pass holder to Arches and Canyonlands national parks, and Natural Bridges and Hovenweep national monuments.",Historical/Interpretive Information/Exhibits
DE0A8012-5324-4F5C-98DA-0EE6589FDFB3,Cape Cod National Seashore,41.92381465,-70.04319832,National Seashore,MA,"The great Outer Beach described by Thoreau in the 1800s is protected within the national seashore. Forty miles of pristine sandy beach, marshes, ponds, and uplands support diverse species. Lighthouses, cultural landscapes, and wild cranberry bogs offer a glimpse of Cape Cod's past and continuing ways of life. Swimming beaches and walking and biking trails beckon today's visitors.","The national seashore is located in eastern Massachusetts on Cape Cod and is accessed via Route 6. The park is 20 miles east of Hyannis, MA.",http://www.nps.gov/caco/planyourvisit/directions.htm,Cape Cod's weather is generally moderated by its proximity to the ocean. Winter is typically cold with some snow. Spring is often rainy. Summer is usually warm and humid. Fall is generally dry and clear.,https://www.nps.gov/caco/index.htm,"Auto and ATV, Auto Off-Roading, Biking, Camping, RV Camping, Fishing, Freshwater Fishing, Saltwater Fishing, Golf, Guided Tours, Bus/Shuttle Guided Tour, Hiking, Front-Country Hiking, Hunting and Gathering, Hunting, Paddling, Canoeing, Kayaking, Stand Up Paddleboarding, Junior Ranger Program, Skiing, Cross-Country Skiing, Snowshoeing, Surfing, Swimming, Saltwater Swimming, Wildlife Watching, Birdwatching, Park Film, Museum Exhibits, Shopping, Bookstore and Park Store, Gift Shop and Souvenirs","Arts, Painting, Poetry and Literature, Colonization and Settlement, Maritime, Lighthouses, Ships and Shipwrecks, Military, US Coast Guard, Monuments and Memorials, Native American Heritage, Science, Technology and Innovation, Wars and Conflicts, Cold War, Animals, Birds, Fish, Tortoises and Turtles, Climate Change, Coasts, Islands and Atolls, Dunes, Estuaries and Mangroves, Groundwater, Natural Sounds, Night Sky, Oceans, Whales, Scenic Views, Trails, Wetlands, Marshes, Swamps",https://www.nps.gov/common/uploads/structured_data/3C853027-1DD8-B71B-0B7E332E35FF7626.jpg,Visiting the beach to watch the sunrise over the Atlantic Ocean is a beautiful experience.,508-255-3421,caco_information@nps.gov,"50 Nauset Road, Eastham, MA 02642","99 Marconi Site Road, Wellfleet, MA 02667","Beaches, parking areas, and trails are open year-round between 6 am and midnight.","wednesday: Opens at 6:00AM, monday: Opens at 6:00AM, thursday: Opens at 6:00AM, sunday: Opens at 6:00AM, tuesday: Opens at 6:00AM, friday: Opens at 6:00AM, saturday: Opens at 6:00AM",25.00,Entrance - Private Vehicle,"Pass is for one private, non-commercial vehicle — passenger cars, pickup trucks, RVs and vans.",60.00,Annual Entrance - Park,"Passes are available at beach entrances during times when fees are normally collected. Entrance into the park with a pass may also require a driver's license or other form of picture identification. 

Valid for the current season. Permits access to any of the six Cape Cod National Seashore beaches. The annual pass allows entrance for the pass holder and additional passengers in a single private non-commercial vehicle, or pass holder plus three adults when entering on foot or bicycle.",Accessible Sites
7B9F59AE-D223-4A99-B6DF-A418D876DD82,Cape Hatteras National Seashore,35.41370839,-75.65061112,National Seashore,NC,"The sound of ocean waves, the starry night sky, or the calm of the salt marshes, you can experience it all. Shaped by the forces of water, wind, and storms these islands are ever changing. The plants, wildlife, and people who live here adapt continually. Whether you are enjoying the beach, kayaking the sound, or climbing the Cape Hatteras Lighthouse there is something for everyone to explore!","Cape Hatteras National Seashore is located along NC-12 in the Outer Banks of North Carolina. You can reach the seashore from the north by following US 158 to Nag Heads, NC and the turn-off to NC-12 and Cape Hatteras National Seashore. From the south, you can take NCDOT ferries from Swanquarter, NC and Cedar Island, NC to the village of Ocracoke on Ocracoke Island. The provided physical address is the location of the Cape Hatteras Lighthouse, roughly in the middle of the park.",http://www.nps.gov/caha/planyourvisit/directions.htm,The weather along the Outer Banks varies throughout the year and even throughout the day. Please check the National Weather Service information at http://www.weather.gov/mhx/ for forecast information.,https://www.nps.gov/caha/index.htm,"Auto and ATV, Auto Off-Roading, Astronomy, Stargazing, Camping, Car or Front Country Camping, Group Camping, RV Camping, Fishing, Saltwater Fishing, Food, Picnicking, Hiking, Hunting and Gathering, Hunting, Paddling, Canoeing, Kayaking, Junior Ranger Program, Snorkeling, Surfing, Swimming, Saltwater Swimming, Wildlife Watching, Birdwatching, Museum Exhibits, Shopping, Bookstore and Park Store","Burial, Cemetery and Gravesite, Maritime, Lighthouses, Piracy and Privateering, Ships and Shipwrecks, Military, US Navy, US Coast Guard, US Air Force (Army Air Corps), Science, Technology and Innovation, Wars and Conflicts, Civil War, World War II, Animals, Birds, Tortoises and Turtles, Climate Change, Coasts, Islands and Atolls, Night Sky, Astronomy, Oceans, Unique Species, Endangered",https://www.nps.gov/common/uploads/structured_data/3C835612-1DD8-B71B-0BA2C4F36928F354.jpg,Bodie Island Lighthouse still has its first-order Fresnel lens.,2524732111,caha_public_affairs@nps.gov,"46375 Lighthouse Road, Buxton, NC 27920","Cape Hatteras National Seashore, Manteo, NC 27954","The grounds of Cape Hatteras National Seashore are always open for visitors, though there are resource closures that seasonally affect different parts of the beach.","wednesday: All Day, monday: All Day, thursday: All Day, sunday: All Day, tuesday: All Day, friday: All Day, saturday: All Day",,,,,,,Amphitheater
3A2AEA7C-8896-4445-9763-932B4A74CF34,Cape Henry Memorial Part of Colonial National Historical Park,36.9278094,-76.0088219,Part of Colonial National Historical Park,VA,"English colonists first landed here in April 1607, erected a wooden cross and gave thanks for a successful crossing to a new land. In 1781, Americans could watch from these same sand dunes the largest naval battle of the Revolutionary War. Our French Allies defeated a British fleet just off this shore to set the stage for General George Washington's victory at Yorktown.","Located on the south side of the Chesapeake Bay, Cape Henry Memorial sits within the Joint Expeditionary Base Little Creek-Fort Story. From Interstate 64 E take exit 282 to merge onto US-13N/Northhampton Boulevard towards the Chesapeake Bay Bridge. Then take US-60 E/Shore Drive exit toward Beaches, this is the last exit before the Chesapeake Bay Bridge. Follow Shore Drive and turn left onto Atlantic Ave and proceed to Gate 8. Follow Atlantic Ave to Cape Henry Memorial.",http://www.nps.gov/came/planyourvisit/directions.htm,"Spring: Temperatures usually range from 40 F to 80 F. Rain is common. Summer: Temperatures usually range from 80 F to 100 F. Rain and sun are equally common. On very sunny days, be prepared with plenty of water . Fall: Temperatures usually range from 40 F to 70 F. Winter: Temperatures range from 40 F to 20 F. Be prepared with cold weather gear and numerous layers if you intend to be outside.",https://www.nps.gov/came/index.htm,"Guided Tours, Self-Guided Tours - Walking",,https://www.nps.gov/common/uploads/structured_data/3C79AA09-1DD8-B71B-0B4B7A5D37A9CBA5.jpg,"A granite cross erected in 1935 by the National Society Daughters of the American Colonists, in memory of the wooden cross erected by the English colonists in 1607.",7578982410,colo_info@nps.gov,"Atlantic Ave, Fort Story, VA 23459","Colonial National Historical Park P.O. Box 210, Yorktown, VA 23690","Currently, Cape Henry Memorial is only open to those who have access to Joint Expeditionary Base Little Creek – Fort Story. You must be able to provide a military ID.

This quarter acre of ground marks the approximate site of the first landing of the Jamestown settlers in Virginia.","wednesday: Sunrise to Sunset, monday: Sunrise to Sunset, thursday: Sunrise to Sunset, sunday: Sunrise to Sunset, tuesday: Sunrise to Sunset, friday: Sunrise to Sunset, saturday: Sunrise to Sunset",,,,,,,
